invoice,net_amount,qty,item_code
IDS-2025-02-49-02428,-50000,-1,SA870-1
IDS-2025-02-49-02618,-23333,-1,SA200-3
IDS-2026-02-171-00478,-22703,-3,SA910-2
IDS-2025-01-128-00011,0,1,SAIVERY
IDS-2025-01-128-00015,0,1,SAIVERY
IDS-2025-01-128-00030,0,1,SAIVERY
IDS-2025-01-33-00057,0,1,SAIVERY
IDS-2025-01-33-00063,0,1,SAIVERY
IDS-2025-01-33-00074,0,1,SAIVERY
IDS-2025-01-33-00075,0,1,SAIVERY
IDS-2025-01-33-00077,0,1,SAIVERY
IDS-2025-01-54-00079,0,1,SAIVERY
IDS-2025-01-54-00089,0,1,SAIVERY
IDS-2025-02-128-00005,0,1,SAIVERY
IDS-2025-02-128-00006,0,1,SAIVERY
IDS-2025-02-128-00011,0,1,SAIVERY
IDS-2025-02-129-00008,0,1,SAIVERY
IDS-2025-02-33-00045,0,1,SAIVERY
IDS-2025-02-33-00049,0,1,SAIVERY
IDS-2025-02-33-00054,0,1,SAIVERY
IDS-2025-02-33-00057,0,1,SAIVERY
IDS-2025-02-54-00042,0,1,SAIVERY
IDS-2025-04-128-00003,0,1,SAIVERY
IDS-2025-04-128-00018,0,1,SAIVERY
IDS-2025-04-128-00021,0,1,SAIVERY
IDS-2025-04-33-00032,0,1,SAIVERY
IDS-2025-04-33-00037,0,1,SAIVERY
IDS-2025-07-128-00002,0,1,SAIVERY
IDS-2025-07-33-00014,0,1,SAIVERY
IDS-2025-07-33-00018,0,1,SAIVERY
IDS-2025-07-33-00021,0,1,SAIVERY
IDS-2025-07-33-00022,0,1,SAIVERY
IDS-2025-07-54-00018,0,1,SAIVERY
IDS-2026-04-37-01219,0,1,SA1-1CS
IDS-2026-04-37-01309,0,1,SA496-1
IDS-2026-04-37-00249,0,1,SA002-1
IDS-2025-02-29-01110,0,1,SAES_TD
IDS-2025-02-29-01152,0,1,SAES_TD
IDS-2025-02-29-01207,0,1,SAES_TD
IDS-2025-02-29-01244,0,1,SAES_TD
IDS-2025-02-29-01265,0,1,SAES_TD
IDS-2025-02-29-01267,0,1,SAES_TD
IDS-2025-02-29-01269,0,1,SAES_TD
IDS-2025-02-29-01271,0,1,SAES_TD
IDS-2025-02-29-01273,0,1,SAES_TD
IDS-2025-02-29-01303,0,2,SAES_TD
IDS-2025-02-29-01331,0,1,SAES_TD
IDS-2025-02-29-01357,0,1,SAES_TD
IDS-2025-02-49-02261,0,1,SAES_TD
IDS-2025-02-49-02274,0,1,SAES_TD
IDS-2025-02-49-02500,0,1,SAES_TD
IDS-2025-02-49-02522,0,1,SAES_TD
IDS-2025-02-49-02551,0,1,SAES_TD
IDS-2025-02-49-02588,0,2,SAES_TD
IDS-2025-02-49-02617,0,1,SAES_TD
IDS-2025-02-49-02639,0,1,SAES_TD
IDS-2025-02-49-02658,0,1,SAES_TD
IDS-2025-02-49-02661,0,1,SAES_TD
IDS-2025-02-49-02670,0,1,SAES_TD
IDS-2025-02-49-02689,0,1,SAES_TD
IDS-2025-02-49-02761,0,1,SAES_TD
IDS-2025-02-49-02821,0,1,SAES_TD
IDS-2025-02-49-02840,0,1,SAES_TD
IDS-2025-02-49-02865,0,1,SAES_TD
IDS-2025-02-49-02884,0,1,SAES_TD
IDS-2025-02-49-02892,0,1,SAES_TD
IDS-2025-02-49-02968,0,1,SAES_TD
IDS-2025-02-49-03014,0,1,SAES_TD
IDS-2025-02-49-03166,0,1,SAES_TD
IDS-2025-02-49-03172,0,1,SAES_TD
IDS-2025-02-49-03188,0,1,SAES_TD
IDS-2025-02-49-03189,0,1,SAES_TD
IDS-2025-02-49-03191,0,1,SAES_TD
IDS-2025-02-49-03192,0,1,SAES_TD
IDS-2025-02-49-03193,0,1,SAES_TD
IDS-2025-02-49-03194,0,1,SAES_TD
IDS-2025-02-49-03195,0,1,SAES_TD
IDS-2025-02-49-03196,0,1,SAES_TD
IDS-2025-02-49-03224,0,1,SAES_TD
IDS-2025-02-49-03299,0,1,SAES_TD
IDS-2025-02-49-03358,0,1,SAES_TD
IDS-2025-02-49-03448,0,1,SAES_TD
IDS-2025-02-49-03492,0,1,SAES_TD
IDS-2025-02-49-03634,0,1,SAES_TD
IDS-2025-02-49-03724,0,1,SAES_TD
IDS-2025-02-49-03726,0,1,SAES_TD
IDS-2025-02-49-03730,0,2,SAES_TD
IDS-2025-02-59-00793,0,1,SAES_TD
IDS-2025-02-59-00808,0,1,SAES_TD
IDS-2025-02-59-00820,0,2,SAES_TD
IDS-2025-02-59-00844,0,1,SAES_TD
IDS-2025-02-59-00942,0,1,SAES_TD
IDS-2025-02-59-01004,0,1,SAES_TD
IDS-2025-02-59-01170,0,1,SAES_TD
IDS-2025-02-59-01337,0,1,SAES_TD
IDS-2025-02-59-01416,0,1,SAES_TD
IDS-2025-02-59-01486,0,1,SAES_TD
IDS-2025-02-59-01516,0,1,SAES_TD
IDS-2025-02-59-01573,0,1,SAES_TD
IDS-2025-02-59-01622,0,1,SAES_TD
IDS-2025-02-59-01667,0,1,SAES_TD
IDS-2025-02-59-01764,0,1,SAES_TD
IDS-2025-02-59-01794,0,1,SAES_TD
IDS-2025-04-2-01054,0,1,SAES_TD
IDS-2025-04-2-01055,0,1,SAES_TD
IDS-2025-04-2-01184,0,1,SAES_TD
IDS-2025-04-2-01211,0,1,SAES_TD
IDS-2025-04-2-01259,0,1,SAES_TD
IDS-2025-04-2-01304,0,1,SAES_TD
IDS-2025-04-37-00845,0,1,SAES_TD
IDS-2025-04-37-00853,0,1,SAES_TD
IDS-2025-04-37-00980,0,1,SAES_TD
IDS-2025-04-37-01101,0,1,SAES_TD
IDS-2025-04-37-01215,0,1,SAES_TD
IDS-2025-04-70-00183,0,1,SAES_TD
IDS-2025-04-70-00205,0,2,SAES_TD
IDS-2025-04-70-00260,0,1,SAES_TD
IDS-2025-04-70-00299,0,1,SAES_TD
IDS-2025-04-70-00584,0,1,SAES_TD
IDS-2025-04-89-00576,0,1,SAES_TD
IDS-2025-04-89-00638,0,1,SAES_TD
IDS-2025-04-89-00796,0,1,SAES_TD
IDS-2025-04-89-00853,0,2,SAES_TD
IDS-2025-04-89-00871,0,1,SAES_TD
IDS-2025-04-89-00874,0,1,SAES_TD
IDS-2025-04-89-01176,0,2,SAES_TD
IDS-2025-07-108-00264,0,1,SAES_TD
IDS-2025-07-50-01242,0,1,SAES_TD
IDS-2026-01-57-00515,0,1,SAES_TD
IDS-2026-01-60-02257,0,1,SAES_TD
IDS-2026-01-60-03779,0,1,SAES_TD
IDS-2026-02-171-00125,0,1,SAES_TD
IDS-2026-02-171-00139,0,1,SAES_TD
IDS-2026-02-171-00151,0,1,SAES_TD
IDS-2026-02-171-00152,0,1,SAES_TD
IDS-2026-02-171-00168,0,1,SAES_TD
IDS-2026-02-171-00185,0,1,SAES_TD
IDS-2026-02-171-00198,0,1,SAES_TD
IDS-2026-02-171-00208,0,1,SAES_TD
IDS-2026-02-171-00227,0,1,SAES_TD
IDS-2026-02-171-00313,0,1,SAES_TD
IDS-2026-02-171-00332,0,1,SAES_TD
IDS-2026-02-171-00337,0,1,SAES_TD
IDS-2026-02-171-00339,0,1,SAES_TD
IDS-2026-02-171-00362,0,1,SAES_TD
IDS-2026-02-171-00454,0,1,SAES_TD
IDS-2026-02-171-00575,0,2,SAES_TD
IDS-2026-02-171-00576,0,1,SAES_TD
IDS-2026-02-171-00597,0,2,SAES_TD
IDS-2026-02-171-00606,0,1,SAES_TD
IDS-2026-02-171-00655,0,1,SAES_TD
IDS-2026-02-171-00682,0,1,SAES_TD
IDS-2026-02-171-00707,0,1,SAES_TD
IDS-2026-02-171-00762,0,2,SAES_TD
IDS-2026-02-171-00834,0,1,SAES_TD
IDS-2026-02-171-00999,0,1,SAES_TD
IDS-2026-02-171-01064,0,1,SAES_TD
IDS-2026-02-171-01080,0,1,SAES_TD
IDS-2026-02-171-01083,0,1,SAES_TD
IDS-2026-02-171-01105,0,1,SAES_TD
IDS-2026-02-171-01119,0,2,SAES_TD
IDS-2026-02-171-01177,0,1,SAES_TD
IDS-2026-02-171-01189,0,1,SAES_TD
IDS-2026-02-171-01195,0,1,SAES_TD
IDS-2026-02-171-01319,0,1,SAES_TD
IDS-2026-02-171-01394,0,1,SAES_TD
IDS-2026-02-171-01418,0,1,SAES_TD
IDS-2026-02-171-01424,0,1,SAES_TD
IDS-2026-02-171-01430,0,1,SAES_TD
IDS-2026-02-171-01442,0,1,SAES_TD
IDS-2026-02-171-01494,0,1,SAES_TD
IDS-2026-02-171-01558,0,1,SAES_TD
IDS-2026-02-171-01573,0,1,SAES_TD
IDS-2026-02-171-01907,0,1,SAES_TD
IDS-2026-02-171-01914,0,1,SAES_TD
IDS-2026-02-171-01944,0,1,SAES_TD
IDS-2026-02-171-01950,0,1,SAES_TD
IDS-2026-02-171-02021,0,1,SAES_TD
IDS-2026-02-171-02023,0,1,SAES_TD
IDS-2026-02-171-02029,0,2,SAES_TD
IDS-2026-02-171-02100,0,1,SAES_TD
IDS-2026-02-171-02112,0,1,SAES_TD
IDS-2026-02-171-02118,0,1,SAES_TD
IDS-2026-02-171-02134,0,1,SAES_TD
IDS-2026-02-171-02162,0,1,SAES_TD
IDS-2026-02-171-02209,0,1,SAES_TD
IDS-2026-02-171-02231,0,1,SAES_TD
IDS-2026-02-171-02246,0,1,SAES_TD
IDS-2026-02-171-02253,0,1,SAES_TD
IDS-2026-02-171-02304,0,2,SAES_TD
IDS-2026-02-171-02417,0,1,SAES_TD
IDS-2026-02-171-02445,0,1,SAES_TD
IDS-2026-02-171-02461,0,1,SAES_TD
IDS-2026-02-171-02471,0,1,SAES_TD
IDS-2026-02-171-02553,0,1,SAES_TD
IDS-2026-02-171-02563,0,1,SAES_TD
IDS-2026-02-171-02578,0,1,SAES_TD
IDS-2026-02-171-02582,0,1,SAES_TD
IDS-2026-02-171-02713,0,1,SAES_TD
IDS-2026-02-171-02729,0,2,SAES_TD
IDS-2026-02-171-02741,0,1,SAES_TD
IDS-2026-02-171-02769,0,1,SAES_TD
IDS-2026-02-171-02770,0,1,SAES_TD
IDS-2026-02-171-02780,0,1,SAES_TD
IDS-2026-02-171-02821,0,1,SAES_TD
IDS-2026-02-171-02822,0,1,SAES_TD
IDS-2026-02-171-02866,0,1,SAES_TD
IDS-2026-02-171-02868,0,1,SAES_TD
IDS-2026-02-171-02963,0,1,SAES_TD
IDS-2026-02-171-02970,0,1,SAES_TD
IDS-2026-02-171-02972,0,1,SAES_TD
IDS-2026-02-171-03004,0,1,SAES_TD
IDS-2026-02-171-03106,0,1,SAES_TD
IDS-2026-02-171-03285,0,1,SAES_TD
IDS-2026-02-171-03304,0,1,SAES_TD
IDS-2026-02-171-03305,0,2,SAES_TD
IDS-2026-02-171-03477,0,1,SAES_TD
IDS-2026-02-171-03491,0,1,SAES_TD
IDS-2026-02-210-00045,0,1,SAES_TD
IDS-2026-02-210-00195,0,1,SAES_TD
IDS-2026-02-210-00292,0,1,SAES_TD
IDS-2026-02-210-00390,0,1,SAES_TD
IDS-2026-02-210-00405,0,1,SAES_TD
IDS-2026-02-210-00465,0,1,SAES_TD
IDS-2026-02-210-00608,0,1,SAES_TD
IDS-2026-02-210-00677,0,1,SAES_TD
IDS-2026-02-210-00760,0,1,SAES_TD
IDS-2026-02-210-00939,0,1,SAES_TD
IDS-2026-02-210-00998,0,1,SAES_TD
IDS-2026-02-210-01055,0,1,SAES_TD
IDS-2026-02-210-01088,0,1,SAES_TD
IDS-2026-02-210-01093,0,1,SAES_TD
IDS-2026-02-210-01094,0,1,SAES_TD
IDS-2026-02-210-01144,0,1,SAES_TD
IDS-2026-02-210-01287,0,1,SAES_TD
IDS-2026-02-210-01384,0,1,SAES_TD
IDS-2026-02-210-01390,0,1,SAES_TD
IDS-2026-02-210-01420,0,1,SAES_TD
IDS-2026-02-210-01493,0,2,SAES_TD
IDS-2026-02-210-01506,0,1,SAES_TD
IDS-2026-02-210-01594,0,1,SAES_TD
IDS-2026-02-210-01631,0,1,SAES_TD
IDS-2026-02-210-01742,0,1,SAES_TD
IDS-2026-02-210-01833,0,1,SAES_TD
IDS-2026-02-210-01843,0,1,SAES_TD
IDS-2026-02-210-01996,0,1,SAES_TD
IDS-2026-02-210-02131,0,1,SAES_TD
IDS-2026-02-210-02147,0,2,SAES_TD
IDS-2026-02-210-02151,0,1,SAES_TD
IDS-2026-02-210-02277,0,1,SAES_TD
IDS-2026-02-210-02550,0,1,SAES_TD
IDS-2026-02-210-02684,0,1,SAES_TD
IDS-2026-02-210-02712,0,1,SAES_TD
IDS-2026-02-210-02852,0,1,SAES_TD
IDS-2026-02-210-02925,0,1,SAES_TD
IDS-2026-02-210-02937,0,1,SAES_TD
IDS-2026-02-210-02955,0,1,SAES_TD
IDS-2026-02-210-03146,0,1,SAES_TD
IDS-2026-02-210-03152,0,1,SAES_TD
IDS-2026-02-210-03174,0,1,SAES_TD
IDS-2026-02-210-03189,0,1,SAES_TD
IDS-2026-02-210-03340,0,1,SAES_TD
IDS-2026-02-210-03390,0,1,SAES_TD
IDS-2026-02-210-03391,0,1,SAES_TD
IDS-2026-02-29-00010,0,1,SAES_TD
IDS-2026-02-29-00035,0,1,SAES_TD
IDS-2026-02-29-00065,0,1,SAES_TD
IDS-2026-02-29-00073,0,1,SAES_TD
IDS-2026-02-29-00095,0,1,SAES_TD
IDS-2026-02-29-00148,0,1,SAES_TD
IDS-2026-02-29-00226,0,1,SAES_TD
IDS-2026-02-29-00302,0,1,SAES_TD
IDS-2026-02-29-00343,0,1,SAES_TD
IDS-2026-02-29-00355,0,1,SAES_TD
IDS-2026-02-29-00400,0,1,SAES_TD
IDS-2026-02-29-00402,0,2,SAES_TD
IDS-2026-02-29-00528,0,1,SAES_TD
IDS-2026-02-29-00541,0,1,SAES_TD
IDS-2026-02-29-00632,0,1,SAES_TD
IDS-2026-02-29-00677,0,1,SAES_TD
IDS-2026-02-29-00720,0,1,SAES_TD
IDS-2026-02-29-00732,0,1,SAES_TD
IDS-2026-02-29-00850,0,1,SAES_TD
IDS-2026-02-29-00860,0,1,SAES_TD
IDS-2026-02-29-00978,0,1,SAES_TD
IDS-2026-02-29-01011,0,1,SAES_TD
IDS-2026-02-29-01021,0,1,SAES_TD
IDS-2026-02-29-01089,0,1,SAES_TD
IDS-2026-02-29-01090,0,1,SAES_TD
IDS-2026-02-29-01106,0,1,SAES_TD
IDS-2026-02-29-01143,0,1,SAES_TD
IDS-2026-02-29-01165,0,1,SAES_TD
IDS-2026-02-29-01384,0,1,SAES_TD
IDS-2026-02-29-01410,0,1,SAES_TD
IDS-2026-02-29-01412,0,1,SAES_TD
IDS-2026-02-29-01413,0,1,SAES_TD
IDS-2026-02-29-01414,0,1,SAES_TD
IDS-2026-02-29-01415,0,1,SAES_TD
IDS-2026-02-29-01416,0,1,SAES_TD
IDS-2026-02-29-01417,0,1,SAES_TD
IDS-2026-02-29-01418,0,1,SAES_TD
IDS-2026-02-29-01419,0,1,SAES_TD
IDS-2026-02-29-01420,0,1,SAES_TD
IDS-2026-02-29-01421,0,1,SAES_TD
IDS-2026-02-29-01422,0,1,SAES_TD
IDS-2026-02-29-01424,0,1,SAES_TD
IDS-2026-02-29-01425,0,1,SAES_TD
IDS-2026-02-29-01426,0,1,SAES_TD
IDS-2026-02-29-01427,0,1,SAES_TD
IDS-2026-02-29-01428,0,1,SAES_TD
IDS-2026-02-29-01429,0,1,SAES_TD
IDS-2026-02-29-01430,0,1,SAES_TD
IDS-2026-02-29-01431,0,1,SAES_TD
IDS-2026-02-29-01432,0,1,SAES_TD
IDS-2026-02-29-01433,0,2,SAES_TD
IDS-2026-02-29-01435,0,1,SAES_TD
IDS-2026-02-29-01436,0,1,SAES_TD
IDS-2026-02-29-01437,0,1,SAES_TD
IDS-2026-02-29-01438,0,1,SAES_TD
IDS-2026-02-29-01491,0,1,SAES_TD
IDS-2026-02-29-01508,0,1,SAES_TD
IDS-2026-02-29-01511,0,1,SAES_TD
IDS-2026-02-29-01524,0,1,SAES_TD
IDS-2026-02-29-01547,0,1,SAES_TD
IDS-2026-02-29-01555,0,1,SAES_TD
IDS-2026-02-29-01574,0,1,SAES_TD
IDS-2026-02-49-00090,0,1,SAES_TD
IDS-2026-02-49-00140,0,1,SAES_TD
IDS-2026-02-49-00162,0,1,SAES_TD
IDS-2026-02-49-00176,0,1,SAES_TD
IDS-2026-02-49-00183,0,3,SAES_TD
IDS-2026-02-49-00225,0,1,SAES_TD
IDS-2026-02-49-00269,0,1,SAES_TD
IDS-2026-02-49-00356,0,1,SAES_TD
IDS-2026-02-49-00380,0,1,SAES_TD
IDS-2026-02-49-00393,0,1,SAES_TD
IDS-2026-02-49-00434,0,1,SAES_TD
IDS-2026-02-49-00437,0,1,SAES_TD
IDS-2026-02-49-00440,0,1,SAES_TD
IDS-2026-02-49-00467,0,1,SAES_TD
IDS-2026-02-49-00474,0,2,SAES_TD
IDS-2026-02-49-00476,0,1,SAES_TD
IDS-2026-02-49-00493,0,1,SAES_TD
IDS-2026-02-49-00576,0,2,SAES_TD
IDS-2026-02-49-00638,0,1,SAES_TD
IDS-2026-02-49-00723,0,1,SAES_TD
IDS-2026-02-49-00724,0,1,SAES_TD
IDS-2026-02-49-00833,0,1,SAES_TD
IDS-2026-02-49-01019,0,1,SAES_TD
IDS-2026-02-49-01029,0,1,SAES_TD
IDS-2026-02-49-01052,0,1,SAES_TD
IDS-2026-02-49-01096,0,1,SAES_TD
IDS-2026-02-49-01101,0,2,SAES_TD
IDS-2026-02-49-01147,0,1,SAES_TD
IDS-2026-02-49-01394,0,1,SAES_TD
IDS-2026-02-49-01423,0,1,SAES_TD
IDS-2026-02-49-01434,0,1,SAES_TD
IDS-2026-02-49-01523,0,1,SAES_TD
IDS-2026-02-49-01528,0,1,SAES_TD
IDS-2026-02-49-01545,0,1,SAES_TD
IDS-2026-02-49-01675,0,2,SAES_TD
IDS-2026-02-49-01733,0,1,SAES_TD
IDS-2026-02-49-01784,0,1,SAES_TD
IDS-2026-02-49-01810,0,1,SAES_TD
IDS-2026-02-49-01882,0,1,SAES_TD
IDS-2026-02-49-01884,0,1,SAES_TD
IDS-2026-02-49-01953,0,1,SAES_TD
IDS-2026-02-49-02177,0,1,SAES_TD
IDS-2026-02-49-02321,0,1,SAES_TD
IDS-2026-02-59-00055,0,2,SAES_TD
IDS-2026-02-59-00076,0,1,SAES_TD
IDS-2026-02-59-00139,0,1,SAES_TD
IDS-2026-02-59-00197,0,1,SAES_TD
IDS-2026-02-59-00236,0,1,SAES_TD
IDS-2026-02-59-00580,0,1,SAES_TD
IDS-2026-02-59-00628,0,1,SAES_TD
IDS-2026-02-59-00826,0,1,SAES_TD
IDS-2026-02-59-00943,0,1,SAES_TD
IDS-2026-02-59-01145,0,1,SAES_TD
IDS-2026-02-59-01179,0,1,SAES_TD
IDS-2026-02-59-01230,0,1,SAES_TD
IDS-2026-02-59-01286,0,1,SAES_TD
IDS-2026-02-59-01371,0,1,SAES_TD
IDS-2026-02-59-01393,0,1,SAES_TD
IDS-2026-02-59-01448,0,1,SAES_TD
IDS-2026-02-59-01451,0,1,SAES_TD
IDS-2026-02-59-01527,0,1,SAES_TD
IDS-2026-02-59-01667,0,1,SAES_TD
IDS-2026-02-59-01721,0,1,SAES_TD
IDS-2026-02-59-01843,0,1,SAES_TD
IDS-2026-02-59-01868,0,1,SAES_TD
IDS-2026-02-59-01928,0,1,SAES_TD
IDS-2026-02-59-02086,0,1,SAES_TD
IDS-2026-02-59-02152,0,1,SAES_TD
IDS-2026-02-59-02253,0,1,SAES_TD
IDS-2026-02-59-02281,0,1,SAES_TD
IDS-2026-02-59-02298,0,1,SAES_TD
IDS-2026-02-59-02312,0,1,SAES_TD
IDS-2026-02-59-02440,0,1,SAES_TD
IDS-2026-02-59-02811,0,1,SAES_TD
IDS-2026-02-59-02889,0,1,SAES_TD
IDS-2026-02-59-02900,0,1,SAES_TD
IDS-2026-02-59-02940,0,1,SAES_TD
IDS-2026-02-59-03025,0,1,SAES_TD
IDS-2026-02-59-03061,0,2,SAES_TD
IDS-2026-02-59-03067,0,1,SAES_TD
IDS-2026-02-59-03068,0,1,SAES_TD
IDS-2026-02-59-03296,0,1,SAES_TD
IDS-2026-02-59-03325,0,1,SAES_TD
IDS-2026-02-59-03343,0,1,SAES_TD
IDS-2026-02-59-03352,0,1,SAES_TD
IDS-2026-02-59-03375,0,1,SAES_TD
IDS-2026-02-59-03442,0,1,SAES_TD
IDS-2026-02-59-03455,0,1,SAES_TD
IDS-2026-02-59-03456,0,1,SAES_TD
IDS-2026-02-59-03515,0,1,SAES_TD
IDS-2026-02-59-03517,0,1,SAES_TD
IDS-2026-02-59-03528,0,1,SAES_TD
IDS-2026-02-59-03594,0,1,SAES_TD
IDS-2026-02-59-03619,0,2,SAES_TD
IDS-2026-02-59-03671,0,1,SAES_TD
IDS-2026-02-59-03721,0,1,SAES_TD
IDS-2026-02-59-03729,0,1,SAES_TD
IDS-2026-02-59-03734,0,1,SAES_TD
IDS-2026-02-59-03753,0,1,SAES_TD
IDS-2026-02-59-03815,0,1,SAES_TD
IDS-2026-02-59-03895,0,1,SAES_TD
IDS-2026-02-59-03915,0,1,SAES_TD
IDS-2026-02-59-03938,0,1,SAES_TD
IDS-2026-02-59-03945,0,1,SAES_TD
IDS-2026-02-59-03967,0,1,SAES_TD
IDS-2026-02-59-03969,0,1,SAES_TD
IDS-2026-02-59-04019,0,2,SAES_TD
IDS-2026-02-59-04032,0,1,SAES_TD
IDS-2026-02-59-04061,0,1,SAES_TD
IDS-2026-02-59-04072,0,1,SAES_TD
IDS-2026-02-59-04187,0,1,SAES_TD
IDS-2026-02-59-04290,0,1,SAES_TD
IDS-2026-02-59-04291,0,3,SAES_TD
IDS-2026-02-59-04307,0,2,SAES_TD
IDS-2026-02-59-04324,0,1,SAES_TD
IDS-2026-02-59-04348,0,1,SAES_TD
IDS-2026-02-59-04387,0,1,SAES_TD
IDS-2026-02-59-04442,0,1,SAES_TD
IDS-2026-02-59-04457,0,1,SAES_TD
IDS-2026-02-59-04584,0,1,SAES_TD
IDS-2026-02-59-04591,0,1,SAES_TD
IDS-2026-02-59-04661,0,1,SAES_TD
IDS-2026-02-59-04713,0,1,SAES_TD
IDS-2026-02-59-04763,0,1,SAES_TD
IDS-2026-02-59-04809,0,1,SAES_TD
IDS-2026-02-59-04819,0,1,SAES_TD
IDS-2026-02-59-04841,0,1,SAES_TD
IDS-2026-02-59-04844,0,1,SAES_TD
IDS-2026-02-59-04845,0,1,SAES_TD
IDS-2026-02-59-04879,0,1,SAES_TD
IDS-2026-02-59-04890,0,1,SAES_TD
IDS-2026-02-59-04936,0,1,SAES_TD
IDS-2026-02-59-05072,0,1,SAES_TD
IDS-2026-02-59-05117,0,1,SAES_TD
IDS-2026-02-59-05152,0,1,SAES_TD
IDS-2026-02-59-05183,0,1,SAES_TD
IDS-2026-02-59-05189,0,1,SAES_TD
IDS-2026-02-59-05210,0,1,SAES_TD
IDS-2026-02-59-05282,0,1,SAES_TD
IDS-2026-02-59-05289,0,2,SAES_TD
IDS-2026-02-59-05309,0,1,SAES_TD
IDS-2026-02-59-05331,0,1,SAES_TD
IDS-2026-02-59-05377,0,1,SAES_TD
IDS-2026-02-59-05391,0,1,SAES_TD
IDS-2026-02-59-05393,0,1,SAES_TD
IDS-2026-02-59-05394,0,1,SAES_TD
IDS-2026-02-59-05441,0,1,SAES_TD
IDS-2026-04-112-00672,0,1,SAES_TD
IDS-2026-04-112-00845,0,1,SAES_TD
IDS-2026-04-112-01267,0,1,SAES_TD
IDS-2026-04-112-01274,0,1,SAES_TD
IDS-2026-04-112-01331,0,1,SAES_TD
IDS-2026-04-112-02040,0,1,SAES_TD
IDS-2026-04-2-00098,0,1,SAES_TD
IDS-2026-04-37-00135,0,1,SAES_TD
IDS-2026-04-37-00188,0,1,SAES_TD
IDS-2026-04-37-00204,0,1,SAES_TD
IDS-2026-04-37-00245,0,1,SAES_TD
IDS-2026-04-37-00249,0,1,SAES_TD
IDS-2026-04-37-00314,0,1,SAES_TD
IDS-2026-04-37-00372,0,1,SAES_TD
IDS-2026-04-37-00373,0,1,SAES_TD
IDS-2026-04-37-00376,0,1,SAES_TD
IDS-2026-04-37-00410,0,1,SAES_TD
IDS-2026-04-37-00423,0,1,SAES_TD
IDS-2026-04-37-00424,0,1,SAES_TD
IDS-2026-04-37-00834,0,1,SAES_TD
IDS-2026-04-37-00840,0,1,SAES_TD
IDS-2026-04-37-00903,0,1,SAES_TD
IDS-2026-04-37-00953,0,1,SAES_TD
IDS-2026-04-37-00990,0,1,SAES_TD
IDS-2026-04-37-01088,0,1,SAES_TD
IDS-2026-04-37-01111,0,1,SAES_TD
IDS-2026-04-37-01498,0,1,SAES_TD
IDS-2026-04-37-01654,0,1,SAES_TD
IDS-2026-04-37-01694,0,1,SAES_TD
IDS-2026-04-37-01839,0,1,SAES_TD
IDS-2026-04-37-01884,0,1,SAES_TD
IDS-2026-04-37-01913,0,1,SAES_TD
IDS-2026-04-37-01944,0,2,SAES_TD
IDS-2026-04-37-01950,0,2,SAES_TD
IDS-2026-04-37-02003,0,1,SAES_TD
IDS-2026-04-37-02028,0,1,SAES_TD
IDS-2026-04-37-02056,0,1,SAES_TD
IDS-2026-04-37-02089,0,1,SAES_TD
IDS-2026-04-37-02092,0,1,SAES_TD
IDS-2026-04-37-02159,0,1,SAES_TD
IDS-2026-04-37-02262,0,1,SAES_TD
IDS-2026-04-37-02381,0,2,SAES_TD
IDS-2026-04-38-00046,0,1,SAES_TD
IDS-2026-04-38-00066,0,1,SAES_TD
IDS-2026-04-38-00308,0,1,SAES_TD
IDS-2026-04-38-00322,0,1,SAES_TD
IDS-2026-04-38-00362,0,1,SAES_TD
IDS-2026-04-38-00440,0,1,SAES_TD
IDS-2026-04-38-00568,0,1,SAES_TD
IDS-2026-04-38-00628,0,1,SAES_TD
IDS-2026-04-38-00637,0,1,SAES_TD
IDS-2026-04-38-00756,0,1,SAES_TD
IDS-2026-04-38-00763,0,1,SAES_TD
IDS-2026-04-38-00897,0,1,SAES_TD
IDS-2026-04-38-00917,0,1,SAES_TD
IDS-2026-04-38-00919,0,1,SAES_TD
IDS-2026-04-38-01024,0,1,SAES_TD
IDS-2026-04-38-01132,0,1,SAES_TD
IDS-2026-04-38-01239,0,1,SAES_TD
IDS-2026-04-38-01319,0,1,SAES_TD
IDS-2026-04-70-00267,0,1,SAES_TD
IDS-2026-04-70-00268,0,1,SAES_TD
IDS-2026-04-70-00281,0,1,SAES_TD
IDS-2026-04-70-00298,0,1,SAES_TD
IDS-2026-04-70-00319,0,1,SAES_TD
IDS-2026-04-70-00423,0,1,SAES_TD
IDS-2026-04-70-00610,0,1,SAES_TD
IDS-2026-04-70-00787,0,1,SAES_TD
IDS-2026-04-70-00941,0,1,SAES_TD
IDS-2026-04-70-00951,0,1,SAES_TD
IDS-2026-04-70-01192,0,2,SAES_TD
IDS-2026-04-70-01284,0,1,SAES_TD
IDS-2026-04-70-01367,0,2,SAES_TD
IDS-2026-04-70-01692,0,1,SAES_TD
IDS-2026-04-70-01702,0,1,SAES_TD
IDS-2026-04-70-01709,0,1,SAES_TD
IDS-2026-04-89-00005,0,1,SAES_TD
IDS-2026-04-89-00024,0,1,SAES_TD
IDS-2026-04-89-00286,0,1,SAES_TD
IDS-2026-04-89-00296,0,1,SAES_TD
IDS-2026-04-89-00324,0,1,SAES_TD
IDS-2026-04-89-00331,0,2,SAES_TD
IDS-2026-04-89-00444,0,1,SAES_TD
IDS-2026-04-89-00534,0,1,SAES_TD
IDS-2026-04-89-00646,0,1,SAES_TD
IDS-2026-04-89-00836,0,1,SAES_TD
